id,Time,Event
258357,15',Justin Mapp crosses the ball. Outcome: shot
258357,15',"Gonzalo Segares drills an impressive left footed shot, but it is off target. Outcome: miss right"
258357,16',Matt Reis takes a long goal kick
258357,18',"Mauricio Castro takes the corner kick from the left byline with his left foot and hits an outswinger to the far post, resulting in: open play"
258357,19',Gonzalo Segares commits a foul on Abdoulie Mansally resulting on a free kick for New England
258357,20',Abdoulie Mansally takes an indirect freekick with his left foot from the right wing. Outcome: cross
258357,20',Abdoulie Mansally crosses the ball. Outcome: out of play
258357,20',Jon Busch takes a long goal kick
258357,21',Throw-in: Brandon Prideaux takes it (Attacking)
258357,21',Throw-in: John Thorrington takes it (Attacking)
258357,22',"Cuauhtemoc Blanco takes the corner kick from the right byline with his right foot and hits an outswinger to the centre, resulting in: save"
258357,22',Matt Reis makes a good save (Catch)
258357,23',Amaechi Igwe crosses the ball. Outcome: open play
258357,23',"Amaechi Igwe drills an impressive right footed shot, but it is off target. Outcome: blocked"
258357,24',Amaechi Igwe crosses the ball. Outcome: blocked
258357,24',Wilman Conde blocks the cross
258357,24',"Mauricio Castro takes the corner kick from the right byline with his left foot and hits an inswinger to the far post, resulting in: open play"
258357,25',Throw-in: Brandon Prideaux takes it (Attacking)
258357,26',Cuauhtemoc Blanco commits a foul on Jay Heaps resulting on a free kick for New England
258357,27',Jon Busch takes a long goal kick
258357,28',Throw-in: Justin Mapp takes it (Defending)
258357,28',Matt Reis takes a long goal kick
258357,29',Gonzalo Segares crosses the ball. Outcome: save
258357,29',Matt Reis makes a good save (Catch)
258357,29',Throw-in: Wilman Conde takes it (Attacking)
258357,32',Gonzalo Segares crosses the ball. Outcome: blocked
258357,32',Chris Albright blocks the cross
258357,32',"Cuauhtemoc Blanco takes the corner kick from the left byline with his left foot and hits an outswinger to the centre, resulting in: open play"
258357,33',Throw-in: Michael Parkhurst takes it (Attacking)
258357,34',Matt Reis takes a long goal kick
258357,34',Throw-in: Amaechi Igwe takes it (Attacking)
258357,36',John Thorrington crosses the ball. Outcome: blocked
258357,36',Matt Reis blocks the cross
258357,36',Justin Mapp hits a good header. Outcome: save
258357,36',Matt Reis makes a good save (Catch)
258357,36',John Thorrington is awarded a yellow card. Reason: unsporting behaviour
258357,38',John Thorrington commits a foul on Jeff Larentowicz resulting on a free kick for New England
258357,39',New England makes a sub: Pat Phelan enters for Jeff Larentowicz. Reason: Injury
258357,40',Throw-in: Chris Albright takes it (Attacking)
258357,40',Throw-in: Brandon Prideaux takes it (Attacking)
258357,41',Throw-in: Wilman Conde takes it (Attacking)
258357,41',Throw-in: Chris Albright takes it (Attacking)
258357,41',Throw-in: Mauricio Castro takes it (Attacking)
258357,42',Jon Busch takes a long goal kick
258357,43',"Mauricio Castro takes the corner kick from the left byline with his left foot and hits an outswinger to the centre, resulting in: shot"
258357,43',Shalrie Joseph drills an impressive header. Outcome: save
258357,43',Jon Busch makes an outstanding save (Catch)
258357,43',Gonzalo Segares crosses the ball. Outcome: shot
258357,43',"Cuauhtemoc Blanco drills a good header, but it is off target. Outcome: miss right"
258357,44',Mauricio Castro crosses the ball. Outcome: open play
258357,45',Cuauhtemoc Blanco commits a foul on Chris Albright resulting on a free kick for New England
258357,45',Matt Reis takes an indirect freekick with his right foot from his own half. Outcome: open play
258357,45'+2',Throw-in: Brandon Prideaux takes it (Attacking)
258357,45'+2',Cuauhtemoc Blanco drills a good right footed shot. Outcome: save
258357,45'+2',Matt Reis makes a very good save (Punch)
258357,45'+3',Chris Rolfe drills an impressive right footed shot. Outcome: goal
258357,45'+3',Goal!! Chris Rolfe hits a very good right footed shot to the lower right corner from the centre penalty area (aprox. 6 yards) and scores!! Chicago now leads 1 - 0
258357,45',The referee has signaled the end of the first half
258357,45',The second half is under way
258357,47',Throw-in: Chris Albright takes it (Attacking)
258357,47',Amaechi Igwe is awarded a yellow card. Reason: unsporting behaviour
258357,48',Amaechi Igwe commits a foul on Chris Rolfe resulting on a free kick for Chicago
258357,49',Justin Mapp crosses the ball. Outcome: shot
258357,49',Wilman Conde drills an impressive header. Outcome: goal
258357,49',Goal!! Wilman Conde hits a very good header to the upper left corner from the centre penalty area (aprox. 6 yards) and scores!! Chicago now leads 2 - 0
258357,49',That last goal was assisted by Justin Mapp (Cross from Left Channel)
258357,51',Throw-in: Michael Parkhurst takes it (Defending)
258357,52',Matt Reis takes a long goal kick
258357,53',Throw-in: Michael Parkhurst takes it (Attacking)
258357,53',Shalrie Joseph commits a nasty foul on Cuauhtemoc Blanco resulting on a free kick for Chicago
258357,53',Shalrie Joseph is awarded a yellow card. Reason: unsporting behaviour
258357,55',Throw-in: Chris Albright takes it (Attacking)
258357,58',Jon Busch takes a long goal kick
258357,58',Abdoulie Mansally hits a good left footed shot. Outcome: save
258357,58',Jon Busch makes a very good save (Punch)
258357,59',"Mauricio Castro takes the corner kick from the left byline with his left foot and hits an outswinger to the centre, resulting in: open play"
258357,59',Offside called on Justin Mapp
258357,62',Jon Busch is awarded a yellow card. Reason: time wasting
258357,64',John Thorrington crosses the ball. Outcome: blocked
258357,64',"Cuauhtemoc Blanco takes the corner kick from the right byline with his right foot and hits an outswinger to the near post, resulting in: shot"
258357,65',"Chris Rolfe hits a header, but it is off target. Outcome: miss right"
258357,65',Matt Reis takes a long goal kick
258357,65',Chris Albright crosses the ball. Outcome: blocked
258357,65',Throw-in: Brandon Prideaux takes it (Attacking)
258357,66',Throw-in: Brandon Prideaux takes it (Attacking)
258357,67',Throw-in: Gonzalo Segares takes it (Attacking)
258357,68',Mauricio Castro drills a good left footed shot. Outcome: save
258357,68',Jon Busch makes a very good save (Catch)
258357,70',Mauricio Castro crosses the ball. Outcome: clearance
258357,70',Throw-in: Chris Albright takes it (Attacking)
258357,71',Chris Rolfe crosses the ball. Outcome: blocked
258357,71',Offside called on Cuauhtemoc Blanco
258357,71',Matt Reis takes an indirect freekick with his right foot from the left channel. Outcome: open play
258357,72',Throw-in: Chris Albright takes it (Attacking)
258357,73',Throw-in: Brandon Prideaux takes it (Attacking)
258357,73',New England makes a sub: Gabrial Badilla enters for Amaechi Igwe. Reason: Tactical
258357,74',Chris Rolfe crosses the ball. Outcome: shot
258357,74',Gonzalo Segares drills an impressive right footed shot. Outcome: goal
258357,74',Goal!! Gonzalo Segares hits a very good left footed shot to the lower left corner from the centre penalty area (aprox. 6 yards) and scores!! Chicago now leads 3 - 0
258357,74',That last goal was assisted by Chris Rolfe (Pass from Right Penalty Area)
258357,77',Chicago makes a sub: Daniel Woolard enters for Justin Mapp. Reason: Tactical
258357,78',Throw-in: Brandon Prideaux takes it (Attacking)
258357,78',Throw-in: Cuauhtemoc Blanco takes it (Attacking)
258357,79',"Brian McBride drills a good right footed shot, but it is off target. Outcome: over bar"
258357,79',Matt Reis takes a long goal kick
258357,80',Jay Heaps commits a foul on Cuauhtemoc Blanco resulting on a free kick for Chicago
258357,81',New England makes a sub: Wells Thompson enters for Kheli Dube. Reason: Tactical
258357,82',Chris Rolfe crosses the ball. Outcome: shot
258357,82',Cuauhtemoc Blanco drills a good right footed shot. Outcome: save
258357,83',Matt Reis makes a very good save (Catch)
258357,83',Chris Albright commits a nasty foul on Cuauhtemoc Blanco resulting on a free kick for Chicago
258357,83',Chris Albright has been shown the red card and will no longer take part of this game! Reason: second bookable offence
258357,85',Shalrie Joseph crosses the ball. Outcome: open play
258357,85',Offside called on Shalrie Joseph
258357,86',Chicago makes a sub: Stephen King enters for Chris Rolfe. Reason: Tactical
258357,87',Abdoulie Mansally drills a good right footed shot. Outcome: save
258357,87',Jon Busch makes a very good save (Punch)
258357,87',"Sainey Nyassi drills a good right footed shot, but it is off target. Outcome: miss right"
258357,90',Throw-in: Abdoulie Mansally takes it (Attacking)
258357,90',"Gabrial Badilla drills a good right footed shot, but it is off target. Outcome: over bar"
258357,90'+1',Throw-in: Jay Heaps takes it (Attacking)
258357,90'+2',Wells Thompson commits a foul on John Thorrington resulting on a free kick for Chicago
258357,90',The referee has signaled the end of the second half
258357,90',End of the game
258363,-,Game on!
258363,4',Tyson Wahl commits a foul on Alejandro Moreno resulting on a free kick for Columbus
258363,4',Frankie Hejduk takes an indirect freekick with his right foot from his own half. Outcome: open play
258363,6',Will Hesmer takes a long goal kick
258363,7',That last goal was assisted by Brian Carroll (Pass from Own Half)
258363,7',Throw-in: Frankie Hejduk takes it (Attacking)
258363,7',Brad Evans lobs an impressive right footed shot. Outcome: goal
258363,7',Goal!! Brad Evans hits an impressive right footed shot to the lower right corner from the centre penalty area (aprox. 18 yards) and scores!! Columbus now leads 1 - 0
258363,7',Throw-in: Jonathan Leathers takes it (Defending)
258363,8',"Brad Evans drills a good right footed shot, but it is off target. Outcome: over bar"
258363,9',Kevin Hartman takes a long goal kick
258363,9',Throw-in: Gino Padula takes it (Attacking)
258363,9',Throw-in: Jonathan Leathers takes it (Defending)
258363,10',Frankie Hejduk drills an impressive right footed shot. Outcome: blocked
258363,10',Michael Harrington blocks the shot
258363,11',"Guillermo Barros Schelotto takes the corner kick from the right byline with his right foot and hits an outswinger to the far post, resulting in: open play"
258363,13',Roger Espionoza crosses the ball. Outcome: out of play
258363,13',Will Hesmer takes a long goal kick
258363,13',Throw-in: Frankie Hejduk takes it (Attacking)
258363,14',Throw-in: Michael Harrington takes it (Defending)
258363,14',Throw-in: Jonathan Leathers takes it (Defending)
258363,14',"Frankie Hejduk curls a good right footed shot, but it is off target. Outcome: miss left"
258363,14',Kevin Hartman takes a long goal kick
258363,15',Throw-in: Jonathan Leathers takes it (Defending)
258363,15',"Guillermo Barros Schelotto curls a right footed shot, but it is off target. Outcome: miss left"
258363,16',Abe Thompson hits a right footed shot. Outcome: save
258363,16',Will Hesmer makes a very good save (Catch)
258363,20',Throw-in: Gino Padula takes it (Attacking)
258363,20',Brad Evans curls a good left footed shot. Outcome: save
258363,21',Kevin Hartman makes a very good save (Catch)
258363,21',Throw-in: Frankie Hejduk takes it (Defending)
258363,22',Will Hesmer takes a long goal kick
258363,24',Throw-in: Jonathan Leathers takes it (Defending)
258363,24',Throw-in: Frankie Hejduk takes it (Attacking)
258363,25',Throw-in: Frankie Hejduk takes it (Defending)
258363,25',Offside called on Roger Espionoza
258363,25',Will Hesmer takes an indirect freekick with his right foot from his own half. Outcome: open play
258363,26',Throw-in: Jonathan Leathers takes it (Defending)
258363,26',Throw-in: Jonathan Leathers takes it (Attacking)
258363,28',Throw-in: Gino Padula takes it (Attacking)
258363,29',Throw-in: Frankie Hejduk takes it (Attacking)
258363,29',Throw-in: Michael Harrington takes it (Defending)
258363,30',Danny O'Rourke commits a foul on Davy Arnaud resulting on a free kick for Kansas City
